cwe,cve_id,lines,chars,functions_detected,calls_detected,variables_detected,pointers_detected,arrays_detected,conditionals_detected,loops_detected,ast_success,vulnerability_indicators,indicator_count
CWE-476,CVE-2018-1066,37,949,1,9,3,38,0,4,0,True,['pointer_operations'],1
CWE-476,CVE-2018-1066,116,3787,1,28,6,102,0,7,0,True,"['buffer_variables', 'unsafe_functions', 'pointer_operations']",3
CWE-476,CVE-2022-42722,241,7496,1,46,10,84,9,38,2,True,"['pointer_operations', 'array_operations']",2
CWE-476,CVE-2022-3078,60,1188,0,8,3,40,0,6,1,True,['pointer_operations'],1
CWE-476,CVE-2022-1789,30,752,1,4,3,14,3,3,1,True,"['pointer_operations', 'array_operations']",2
CWE-476,CVE-2023-1095,14,304,0,1,2,3,0,1,0,True,['pointer_operations'],1
CWE-476,CVE-2017-2634,23,594,1,6,3,6,0,2,0,True,['pointer_operations'],1
CWE-476,CVE-2018-14614,83,2101,1,23,12,15,0,10,1,True,"['unsafe_functions', 'pointer_operations']",2
CWE-476,CVE-2018-14614,77,2529,1,28,3,23,4,7,2,True,"['pointer_operations', 'array_operations']",2
CWE-476,CVE-2022-3106,20,619,1,9,6,3,0,0,0,True,['pointer_operations'],1
CWE-476,CVE-2019-10207,30,448,1,7,2,10,0,3,0,True,['pointer_operations'],1
CWE-476,CVE-2019-10207,19,289,1,4,2,7,0,1,0,True,['pointer_operations'],1
CWE-476,CVE-2019-10207,89,2286,1,24,3,59,0,5,0,True,['pointer_operations'],1
CWE-476,CVE-2019-10207,64,1189,1,11,4,33,0,7,0,True,['pointer_operations'],1
CWE-476,CVE-2019-15216,25,642,1,9,3,15,0,0,0,True,['pointer_operations'],1
CWE-476,CVE-2022-3111,15,756,1,12,1,0,0,0,0,True,[],0
CWE-476,CVE-2022-0168,224,6359,1,43,20,108,46,29,0,True,"['buffer_variables', 'pointer_operations', 'array_operations']",3
CWE-476,CVE-2020-14356,37,776,1,12,2,5,0,4,1,True,['pointer_operations'],1
CWE-476,CVE-2020-14356,123,3509,0,43,5,48,0,10,0,True,['pointer_operations'],1
CWE-476,CVE-2020-14356,7,143,1,3,2,0,0,0,0,True,[],0
CWE-476,CVE-2020-14356,19,516,0,1,1,6,0,2,0,True,['pointer_operations'],1
CWE-476,CVE-2023-32248,229,7378,1,81,20,129,0,6,0,True,"['unsafe_functions', 'pointer_operations']",2
CWE-476,CVE-2019-16231,80,2029,1,21,5,43,6,4,0,True,"['pointer_operations', 'array_operations']",2
CWE-476,CVE-2019-12881,67,1966,1,13,6,24,0,10,0,True,['pointer_operations'],1
CWE-476,CVE-2019-12614,23,545,0,7,4,9,0,2,0,True,['pointer_operations'],1
CWE-476,CVE-2019-15217,16,525,1,5,4,14,0,0,0,True,['pointer_operations'],1
CWE-476,CVE-2017-16914,132,3375,1,31,9,61,11,8,2,True,"['buffer_variables', 'pointer_operations', 'array_operations']",3
CWE-476,CVE-2021-3659,48,1132,0,17,3,20,7,7,2,True,"['pointer_operations', 'array_operations']",2
CWE-476,CVE-2023-2166,14,405,1,5,4,3,0,1,0,True,['pointer_operations'],1
CWE-476,CVE-2023-2166,14,405,1,5,4,3,0,1,0,True,['pointer_operations'],1
CWE-476,CVE-2023-2166,14,396,1,5,4,3,0,1,0,True,['pointer_operations'],1
CWE-476,CVE-2023-2898,17,387,1,6,2,2,0,3,0,True,['pointer_operations'],1
CWE-476,CVE-2017-16537,89,2170,1,24,9,25,0,8,0,True,['pointer_operations'],1
CWE-476,CVE-2016-8646,33,695,1,9,10,10,0,3,0,True,['pointer_operations'],1
CWE-476,CVE-2021-30178,11,267,0,2,3,1,0,2,0,True,['pointer_operations'],1
CWE-476,CVE-2022-25258,423,11326,1,71,19,163,10,72,0,True,"['unsafe_functions', 'pointer_operations', 'array_operations']",3
CWE-476,CVE-2019-15221,61,1567,1,14,6,34,3,6,1,True,"['pointer_operations', 'array_operations']",2
CWE-476,CVE-2019-19037,71,1964,1,27,6,29,0,10,1,True,['pointer_operations'],1
CWE-476,CVE-2016-9313,4,86,1,1,0,1,0,0,0,True,['pointer_operations'],1
CWE-476,CVE-2022-4127,34,711,1,6,3,8,2,5,1,True,"['pointer_operations', 'array_operations']",2
CWE-476,CVE-2023-4385,69,1701,1,21,6,12,0,6,1,True,['pointer_operations'],1
CWE-476,CVE-2022-4128,39,990,1,18,4,16,0,1,0,True,['pointer_operations'],1
CWE-476,CVE-2022-3112,77,2424,1,21,8,32,0,8,0,True,['pointer_operations'],1
CWE-476,CVE-2022-3112,16,463,1,4,2,13,0,0,0,True,['pointer_operations'],1
CWE-476,CVE-2022-1263,15,433,1,6,1,4,0,0,0,True,['pointer_operations'],1
CWE-476,CVE-2016-3070,69,1855,1,38,2,0,0,14,0,True,[],0
CWE-476,CVE-2016-3070,99,2873,1,35,6,22,0,9,0,True,['pointer_operations'],1
CWE-476,CVE-2019-19965,108,3010,1,35,7,92,1,8,0,True,"['unsafe_functions', 'pointer_operations', 'array_operations']",3
CWE-476,CVE-2019-19036,47,1487,1,11,3,13,0,5,0,True,['pointer_operations'],1
CWE-476,CVE-2017-15274,80,1751,0,20,3,3,1,11,0,True,"['pointer_operations', 'array_operations']",2
CWE-476,CVE-2021-44879,151,3513,1,48,14,28,8,20,1,True,"['pointer_operations', 'array_operations']",2
CWE-476,CVE-2023-1583,19,427,1,1,3,10,0,2,1,True,['pointer_operations'],1
CWE-476,CVE-2023-1583,28,688,1,8,4,15,0,2,2,True,['pointer_operations'],1
CWE-476,CVE-2023-3359,31,607,1,9,3,6,1,2,0,True,"['pointer_operations', 'array_operations']",2
CWE-476,CVE-2019-16234,182,5021,0,52,5,75,1,20,0,True,"['pointer_operations', 'array_operations']",2
CWE-476,CVE-2018-1000200,30,761,1,8,3,8,0,1,1,True,['pointer_operations'],1
CWE-476,CVE-2023-23005,42,1148,1,13,1,3,0,3,0,True,['pointer_operations'],1
CWE-476,CVE-2017-13686,123,2863,1,38,13,42,12,18,0,True,"['pointer_operations', 'array_operations']",2
CWE-476,CVE-2022-1516,15,308,1,6,2,5,0,1,0,True,['pointer_operations'],1
CWE-476,CVE-2017-15306,166,3643,1,12,2,6,0,10,0,True,['pointer_operations'],1
CWE-476,CVE-2019-15099,17,496,0,5,2,13,0,1,0,True,['pointer_operations'],1
CWE-476,CVE-2019-15099,12,321,1,3,2,11,0,0,0,True,['pointer_operations'],1
CWE-476,CVE-2023-23004,39,674,1,5,5,11,0,5,2,True,['pointer_operations'],1
CWE-476,CVE-2017-15299,146,3870,1,31,9,60,0,20,0,True,['pointer_operations'],1
CWE-476,CVE-2018-14609,25,704,1,10,5,25,0,2,0,True,['pointer_operations'],1
CWE-476,CVE-2021-38206,205,6093,1,15,14,83,19,28,3,True,"['pointer_operations', 'array_operations']",2
CWE-476,CVE-2019-16229,28,631,1,7,1,10,0,1,0,True,['pointer_operations'],1
CWE-476,CVE-2019-11810,59,1349,1,11,2,23,4,3,3,True,"['pointer_operations', 'array_operations']",2
CWE-476,CVE-2023-6176,111,2658,1,24,12,54,0,19,0,True,"['unsafe_functions', 'pointer_operations']",2
CWE-476,CVE-2017-18241,66,1893,1,23,4,27,0,10,0,True,['pointer_operations'],1
CWE-476,CVE-2023-6679,23,617,1,5,4,0,3,2,0,True,['array_operations'],1
CWE-476,CVE-2018-13094,88,2286,1,24,8,50,2,5,1,True,"['buffer_variables', 'unsafe_functions', 'pointer_operations', 'array_operations']",4
CWE-476,CVE-2023-46862,159,5235,1,55,28,93,8,14,6,True,"['pointer_operations', 'array_operations']",2
CWE-476,CVE-2017-5970,26,993,1,7,4,8,0,2,0,True,['pointer_operations'],1
CWE-476,CVE-2022-3114,28,750,1,4,0,0,4,4,1,True,['array_operations'],1
CWE-476,CVE-2023-23006,56,1329,1,16,1,21,0,6,0,True,['pointer_operations'],1
CWE-476,CVE-2023-28328,91,2108,1,12,7,32,42,8,5,True,"['pointer_operations', 'array_operations']",2
CWE-476,CVE-2019-15222,12,340,1,3,3,2,1,1,0,True,"['pointer_operations', 'array_operations']",2
CWE-476,CVE-2018-7191,18,378,1,6,3,2,0,4,0,True,['pointer_operations'],1
CWE-476,CVE-2022-3113,31,695,0,5,3,9,0,2,0,True,['pointer_operations'],1
CWE-476,CVE-2019-15922,17,351,1,6,1,9,0,2,1,True,['pointer_operations'],1
CWE-476,CVE-2019-15922,52,1230,1,14,2,18,7,8,2,True,"['pointer_operations', 'array_operations']",2
CWE-476,CVE-2023-23000,22,480,0,7,5,2,0,2,0,True,['pointer_operations'],1
CWE-476,CVE-2023-3355,62,1504,1,8,5,28,7,5,1,True,"['pointer_operations', 'array_operations']",2
CWE-476,CVE-2020-35499,75,1426,1,18,5,14,0,10,0,True,['pointer_operations'],1
CWE-476,CVE-2017-8106,66,1610,1,17,2,8,0,8,0,True,['pointer_operations'],1
CWE-476,CVE-2017-8106,124,4868,1,8,0,1,0,3,0,True,['pointer_operations'],1
CWE-476,CVE-2019-12382,50,1178,0,10,9,5,1,7,1,True,"['pointer_operations', 'array_operations']",2
CWE-476,CVE-2018-10322,126,3139,1,20,2,28,0,24,0,True,['pointer_operations'],1
CWE-476,CVE-2023-5972,36,743,1,3,5,8,3,5,0,True,"['pointer_operations', 'array_operations']",2
CWE-476,CVE-2018-10074,34,936,1,8,3,22,1,3,1,True,"['pointer_operations', 'array_operations']",2
CWE-476,CVE-2020-36558,696,14655,1,104,10,124,13,80,4,True,"['unsafe_functions', 'pointer_operations', 'array_operations']",3
CWE-476,CVE-2021-38200,17,417,1,5,3,3,0,4,0,True,['pointer_operations'],1
CWE-476,CVE-2023-23002,120,3379,1,35,5,90,0,19,0,True,['pointer_operations'],1
CWE-476,CVE-2022-0617,72,2102,1,28,5,46,0,6,0,True,"['unsafe_functions', 'pointer_operations']",2
CWE-476,CVE-2018-14646,92,2319,1,17,13,17,13,13,1,True,"['pointer_operations', 'array_operations']",2
CWE-476,CVE-2016-6327,52,1461,1,8,7,31,0,4,0,True,['pointer_operations'],1
CWE-476,CVE-2023-0394,78,1529,1,17,6,22,0,9,0,True,['pointer_operations'],1
CWE-476,CVE-2022-3115,10,251,1,3,2,5,0,1,0,True,['pointer_operations'],1
CWE-476,CVE-2018-1065,135,3783,1,31,16,64,5,13,1,True,"['pointer_operations', 'array_operations']",2
CWE-476,CVE-2017-15102,131,3895,1,28,8,66,1,14,1,True,"['pointer_operations', 'array_operations']",2
CWE-476,CVE-2019-12615,26,686,1,4,5,8,0,1,0,True,['pointer_operations'],1
CWE-787,CVE-2017-18552,23,522,1,1,2,8,3,3,1,True,"['pointer_operations', 'array_operations']",2
CWE-787,CVE-2021-42008,19,448,1,0,2,11,9,1,0,True,"['pointer_operations', 'array_operations']",2
CWE-787,CVE-2018-13095,160,4003,1,24,2,34,0,30,0,True,['pointer_operations'],1
CWE-787,CVE-2020-9391,101,2319,0,17,4,27,0,12,0,True,['pointer_operations'],1
CWE-787,CVE-2020-9391,50,1354,1,17,3,1,0,8,0,True,['pointer_operations'],1
CWE-787,CVE-2020-9391,139,3333,0,28,9,33,0,20,0,True,['pointer_operations'],1
CWE-787,CVE-2019-19816,605,17240,1,193,5,266,0,99,0,True,['pointer_operations'],1
CWE-787,CVE-2019-19816,48,1242,0,19,7,23,0,8,0,True,['pointer_operations'],1
CWE-787,CVE-2019-19816,222,5826,0,48,16,72,10,28,0,True,"['pointer_operations', 'array_operations']",2
CWE-787,CVE-2019-19532,186,6076,1,45,13,81,17,24,6,True,"['pointer_operations', 'array_operations']",2
CWE-787,CVE-2019-19532,41,1071,1,8,5,19,14,3,0,True,"['pointer_operations', 'array_operations']",2
CWE-787,CVE-2019-19532,22,628,1,6,4,11,0,2,0,True,['pointer_operations'],1
CWE-787,CVE-2019-19532,53,1444,1,12,6,33,16,5,0,True,"['pointer_operations', 'array_operations']",2
CWE-787,CVE-2019-19532,34,914,1,7,4,14,5,4,2,True,"['pointer_operations', 'array_operations']",2
CWE-787,CVE-2019-19532,58,1526,1,13,7,32,14,5,0,True,"['pointer_operations', 'array_operations']",2
CWE-787,CVE-2019-19532,117,3476,1,28,8,53,8,13,3,True,"['pointer_operations', 'array_operations']",2
CWE-787,CVE-2019-19532,26,771,1,6,4,7,2,3,1,True,"['pointer_operations', 'array_operations']",2
CWE-787,CVE-2021-39685,200,5301,1,38,8,96,0,23,0,True,['pointer_operations'],1
CWE-787,CVE-2021-39685,58,1442,1,12,9,30,0,6,0,True,"['unsafe_functions', 'pointer_operations']",2
CWE-787,CVE-2021-39685,411,11020,1,70,18,159,10,70,0,True,"['unsafe_functions', 'pointer_operations', 'array_operations']",3
CWE-787,CVE-2017-1000251,51,1420,1,17,2,20,0,5,0,True,['pointer_operations'],1
CWE-787,CVE-2017-1000251,28,731,1,10,3,13,0,2,0,True,['pointer_operations'],1
CWE-787,CVE-2017-1000251,72,1493,1,19,6,19,0,6,0,True,['pointer_operations'],1
CWE-787,CVE-2017-1000251,111,2549,1,29,9,28,0,15,0,True,['pointer_operations'],1
CWE-787,CVE-2017-1000251,134,3797,0,39,11,63,0,10,0,True,['pointer_operations'],1
CWE-787,CVE-2017-1000251,76,1937,1,34,4,35,0,8,0,True,['pointer_operations'],1
CWE-787,CVE-2021-27365,22,499,1,4,3,3,0,1,0,True,"['unsafe_functions', 'pointer_operations']",2
CWE-787,CVE-2021-27365,40,851,1,6,4,8,0,4,0,True,"['unsafe_functions', 'pointer_operations']",2
CWE-787,CVE-2021-27365,23,570,1,3,4,15,0,2,0,True,['pointer_operations'],1
CWE-787,CVE-2021-27365,10,307,1,4,4,1,0,1,0,True,"['unsafe_functions', 'pointer_operations']",2
CWE-787,CVE-2021-27365,26,697,1,3,7,23,0,3,0,True,['pointer_operations'],1
CWE-787,CVE-2021-27365,97,2839,1,28,3,29,0,1,0,True,"['unsafe_functions', 'pointer_operations']",2
CWE-787,CVE-2021-27365,6,213,1,2,4,1,0,0,0,True,"['unsafe_functions', 'pointer_operations']",2
CWE-787,CVE-2018-10880,59,1622,1,11,8,7,0,7,2,True,['pointer_operations'],1
CWE-787,CVE-2018-12714,165,3317,0,22,14,37,20,21,4,True,"['pointer_operations', 'array_operations']",2
CWE-787,CVE-2020-25212,45,1181,1,16,7,9,3,9,0,True,"['unsafe_functions', 'pointer_operations', 'array_operations']",3
CWE-787,CVE-2018-9518,36,727,0,6,2,16,4,3,0,True,"['unsafe_functions', 'pointer_operations', 'array_operations']",3
CWE-787,CVE-2022-20369,34,1029,1,12,5,7,0,4,0,True,['pointer_operations'],1
CWE-787,CVE-2022-20369,23,581,1,4,5,11,1,2,1,True,"['pointer_operations', 'array_operations']",2
CWE-787,CVE-2022-20369,9,279,1,3,5,3,0,0,0,True,['pointer_operations'],1
CWE-787,CVE-2020-0465,671,22490,1,284,10,133,2,53,2,True,"['pointer_operations', 'array_operations']",2
CWE-787,CVE-2020-0465,7,223,1,2,4,1,0,0,0,True,['pointer_operations'],1
CWE-787,CVE-2020-0465,187,5118,1,29,10,74,3,19,0,True,"['pointer_operations', 'array_operations']",2
CWE-787,CVE-2019-9456,27,740,1,11,5,24,0,2,0,True,['pointer_operations'],1
CWE-787,CVE-2019-9456,36,1041,1,15,5,31,0,5,0,True,['pointer_operations'],1
CWE-787,CVE-2022-4378,72,1495,1,9,11,27,0,13,1,True,"['buffer_variables', 'pointer_operations']",2
CWE-787,CVE-2022-4378,56,1027,1,5,11,10,0,7,0,True,"['buffer_variables', 'pointer_operations']",2
CWE-787,CVE-2021-33656,64,1410,1,7,3,5,0,2,0,True,['pointer_operations'],1
CWE-787,CVE-2021-33656,80,1430,1,12,2,16,0,8,0,True,['pointer_operations'],1
CWE-787,CVE-2021-33656,62,1333,1,8,4,33,1,11,2,True,"['pointer_operations', 'array_operations']",2
CWE-787,CVE-2021-33655,64,2001,1,16,10,23,7,5,2,True,"['unsafe_functions', 'pointer_operations', 'array_operations']",3
CWE-787,CVE-2020-14390,202,5786,1,45,4,88,3,31,0,True,"['pointer_operations', 'array_operations']",2
CWE-787,CVE-2020-14390,19,511,1,2,3,3,0,4,1,True,['pointer_operations'],1
CWE-787,CVE-2020-14390,6,124,1,1,1,0,0,1,0,True,[],0
CWE-787,CVE-2020-14390,109,2763,0,16,7,72,4,15,0,True,"['pointer_operations', 'array_operations']",2
CWE-787,CVE-2020-14390,53,1096,1,9,3,22,3,8,1,True,"['pointer_operations', 'array_operations']",2
CWE-787,CVE-2020-14390,50,1368,1,16,6,32,3,10,0,True,"['pointer_operations', 'array_operations']",2
CWE-787,CVE-2020-14390,33,902,1,8,4,11,3,4,0,True,"['pointer_operations', 'array_operations']",2
CWE-787,CVE-2020-14390,39,1005,1,11,4,30,4,5,0,True,"['pointer_operations', 'array_operations']",2
CWE-787,CVE-2020-14390,90,1944,1,19,2,17,3,22,2,True,"['pointer_operations', 'array_operations']",2
CWE-787,CVE-2020-14390,30,735,1,8,4,9,2,5,0,True,"['pointer_operations', 'array_operations']",2
CWE-787,CVE-2020-14390,138,3398,1,20,8,65,8,19,0,True,"['pointer_operations', 'array_operations']",2
CWE-787,CVE-2020-14390,16,440,0,0,1,5,0,3,0,True,['pointer_operations'],1
CWE-787,CVE-2020-14390,67,1717,1,13,9,70,3,12,0,True,"['pointer_operations', 'array_operations']",2
CWE-787,CVE-2020-14390,152,4124,1,20,11,114,9,26,0,True,"['pointer_operations', 'array_operations']",2
CWE-787,CVE-2022-47942,807,21739,1,211,42,339,0,143,0,True,"['unsafe_functions', 'pointer_operations']",2
CWE-787,CVE-2022-47942,158,4076,1,37,17,43,0,25,3,True,['pointer_operations'],1
CWE-787,CVE-2022-47942,32,904,1,5,7,13,0,5,0,True,['pointer_operations'],1
CWE-787,CVE-2022-47942,74,2076,1,22,12,33,0,7,0,True,['pointer_operations'],1
CWE-787,CVE-2022-47942,69,1717,1,23,9,29,0,7,0,True,['pointer_operations'],1
CWE-787,CVE-2022-48423,103,2060,0,18,5,22,0,20,0,True,['pointer_operations'],1
CWE-787,CVE-2018-5703,8,127,1,2,0,2,0,0,0,True,['pointer_operations'],1
CWE-787,CVE-2018-5703,31,770,1,3,4,13,0,2,0,True,['pointer_operations'],1
CWE-787,CVE-2018-5703,4,120,1,0,2,3,1,0,0,True,"['pointer_operations', 'array_operations']",2
CWE-787,CVE-2021-33909,4,94,0,1,0,0,0,0,0,True,[],0
CWE-787,CVE-2023-2124,114,3842,1,21,6,21,1,11,0,True,"['buffer_variables', 'pointer_operations', 'array_operations']",3
CWE-787,CVE-2023-4273,30,793,1,5,4,4,0,2,1,True,['pointer_operations'],1
CWE-787,CVE-2023-4273,206,4621,1,19,18,70,0,28,2,True,['pointer_operations'],1
CWE-787,CVE-2020-12659,91,2188,1,13,7,28,0,14,0,True,['pointer_operations'],1
CWE-787,CVE-2022-2991,93,2383,1,35,6,71,1,13,0,True,"['unsafe_functions', 'pointer_operations', 'array_operations']",3
CWE-787,CVE-2022-2991,12,243,1,6,2,4,0,1,0,True,['pointer_operations'],1
CWE-787,CVE-2020-14305,14,354,0,3,3,3,0,1,0,True,['pointer_operations'],1
CWE-787,CVE-2020-14305,35,978,1,7,1,4,7,3,1,True,"['pointer_operations', 'array_operations']",2
CWE-787,CVE-2020-14305,39,1201,1,7,0,4,9,2,1,True,"['pointer_operations', 'array_operations']",2
CWE-787,CVE-2020-14305,37,969,1,7,1,4,7,3,1,True,"['pointer_operations', 'array_operations']",2
CWE-787,CVE-2020-14305,25,643,1,5,0,4,5,2,1,True,"['pointer_operations', 'array_operations']",2
CWE-787,CVE-2020-14305,41,933,1,7,0,5,4,5,1,True,"['pointer_operations', 'array_operations']",2
CWE-787,CVE-2012-3400,167,5234,1,50,17,97,8,14,2,True,"['pointer_operations', 'array_operations']",2
CWE-787,CVE-2022-21499,171,4435,1,50,3,8,6,16,1,True,"['pointer_operations', 'array_operations']",2
CWE-787,CVE-2023-2598,82,1900,1,15,7,20,7,9,2,True,"['pointer_operations', 'array_operations']",2
CWE-787,CVE-2023-0210,68,2120,1,19,5,22,0,7,0,True,['pointer_operations'],1
CWE-787,CVE-2018-10882,1031,31355,1,364,18,318,8,156,5,True,"['unsafe_functions', 'pointer_operations', 'array_operations']",3
CWE-787,CVE-2018-10882,136,3647,1,40,7,16,0,17,2,True,['pointer_operations'],1
CWE-787,CVE-2017-13166,100,3677,1,16,14,69,0,15,0,True,['pointer_operations'],1
CWE-787,CVE-2017-13166,89,3415,1,28,11,53,0,14,0,True,['pointer_operations'],1
CWE-787,CVE-2017-13166,94,3474,1,30,11,56,0,16,0,True,['pointer_operations'],1
CWE-787,CVE-2019-13631,335,7408,1,43,15,22,32,23,5,True,"['unsafe_functions', 'pointer_operations', 'array_operations']",3
CWE-787,CVE-2023-1073,49,1321,0,6,2,8,7,6,0,True,"['pointer_operations', 'array_operations']",2
CWE-787,CVE-2017-18551,173,4491,1,8,7,59,59,20,5,True,"['pointer_operations', 'array_operations']",2
CWE-787,CVE-2020-10742,124,3570,1,35,18,25,2,16,2,True,"['pointer_operations', 'array_operations']",2
CWE-787,CVE-2020-10742,92,2078,1,26,10,29,0,13,0,True,['pointer_operations'],1
CWE-787,CVE-2020-10742,64,1462,1,20,9,19,0,7,0,True,['pointer_operations'],1
CWE-787,CVE-2023-34319,121,3370,1,24,14,69,7,9,3,True,"['unsafe_functions', 'pointer_operations', 'array_operations']",3
CWE-787,CVE-2017-17806,67,1601,1,17,5,46,1,6,0,True,"['pointer_operations', 'array_operations']",2
CWE-787,CVE-2017-17806,5,115,1,0,2,0,0,0,0,True,[],0
CWE-787,CVE-2019-19332,385,10703,1,151,26,142,21,31,6,True,"['pointer_operations', 'array_operations']",2
CWE-787,CVE-2023-5717,31,954,1,8,8,1,0,3,0,True,['pointer_operations'],1
CWE-787,CVE-2023-5717,50,1380,1,12,5,15,8,7,0,True,"['pointer_operations', 'array_operations']",2
CWE-787,CVE-2018-14610,53,1248,1,9,8,20,3,6,1,True,"['pointer_operations', 'array_operations']",2
CWE-787,CVE-2022-36280,85,2244,1,15,7,60,1,7,1,True,"['unsafe_functions', 'pointer_operations', 'array_operations']",3
CWE-787,CVE-2019-20636,39,873,1,8,3,11,0,3,0,True,['pointer_operations'],1
CWE-787,CVE-2019-20636,59,1209,1,5,6,27,6,7,1,True,"['pointer_operations', 'array_operations']",2
CWE-787,CVE-2023-45863,16,472,1,6,4,2,0,0,1,True,"['unsafe_functions', 'pointer_operations']",2
CWE-787,CVE-2023-45863,15,267,0,3,2,0,0,2,0,True,[],0
CWE-787,CVE-2021-31916,63,1566,1,17,9,18,0,2,2,True,"['unsafe_functions', 'pointer_operations']",2
CWE-787,CVE-2018-5332,32,783,1,2,3,5,1,3,1,True,"['pointer_operations', 'array_operations']",2
CWE-787,CVE-2018-16880,24,574,1,4,2,15,2,1,2,True,"['pointer_operations', 'array_operations']",2
CWE-787,CVE-2018-16880,40,1092,1,10,4,24,6,2,0,True,"['pointer_operations', 'array_operations']",2
CWE-787,CVE-2018-16880,43,1146,1,8,5,30,9,3,1,True,"['pointer_operations', 'array_operations']",2
CWE-787,CVE-2018-16880,63,1576,1,14,7,47,17,4,1,True,"['pointer_operations', 'array_operations']",2
CWE-787,CVE-2022-1943,98,2961,1,33,11,52,0,14,0,True,"['unsafe_functions', 'pointer_operations']",2
CWE-787,CVE-2022-3028,28,745,1,5,6,9,0,5,0,True,['pointer_operations'],1
CWE-787,CVE-2020-0432,25,622,1,4,4,15,0,1,0,True,"['unsafe_functions', 'pointer_operations']",2
CWE-787,CVE-2020-0432,50,1235,1,9,8,26,6,3,0,True,"['unsafe_functions', 'pointer_operations', 'array_operations']",3
CWE-787,CVE-2021-0935,123,2847,1,23,7,61,1,19,0,True,"['pointer_operations', 'array_operations']",2
CWE-787,CVE-2017-1000363,29,746,1,8,2,2,4,7,0,True,"['pointer_operations', 'array_operations']",2
CWE-787,CVE-2019-9162,7,170,1,0,2,1,0,1,0,True,['pointer_operations'],1
CWE-787,CVE-2019-9162,17,414,1,2,4,11,0,2,0,True,['pointer_operations'],1
CWE-787,CVE-2022-0435,144,4338,1,58,20,48,0,25,0,True,['pointer_operations'],1
CWE-787,CVE-2022-0435,83,2341,1,23,13,36,2,11,1,True,"['unsafe_functions', 'pointer_operations', 'array_operations']",3
CWE-787,CVE-2017-13216,48,1057,1,7,4,9,0,3,0,True,['pointer_operations'],1
CWE-787,CVE-2023-35001,61,1393,1,11,8,28,14,4,6,True,"['pointer_operations', 'array_operations']",2
CWE-787,CVE-2019-2214,711,22631,1,151,37,330,0,62,2,True,"['buffer_variables', 'pointer_operations']",2
CWE-787,CVE-2021-3489,42,1123,0,10,2,18,0,4,0,True,['pointer_operations'],1
CWE-787,CVE-2017-7308,153,3583,1,40,10,86,0,28,0,True,['pointer_operations'],1
CWE-787,CVE-2023-35788,84,2525,1,14,10,15,10,11,0,True,"['unsafe_functions', 'pointer_operations', 'array_operations']",3
CWE-787,CVE-2021-38166,215,5392,1,45,22,47,1,24,1,True,"['unsafe_functions', 'pointer_operations', 'array_operations']",3
CWE-787,CVE-2020-0429,13,347,1,3,1,9,0,3,0,True,['pointer_operations'],1
CWE-787,CVE-2021-3490,35,1183,1,4,7,16,0,2,0,True,['pointer_operations'],1
CWE-787,CVE-2021-3490,34,1158,1,4,7,17,0,2,0,True,['pointer_operations'],1
CWE-787,CVE-2021-3490,29,977,1,3,6,16,0,2,0,True,['pointer_operations'],1
CWE-787,CVE-2023-31436,128,3027,1,30,9,42,10,20,0,True,"['pointer_operations', 'array_operations']",2
CWE-787,CVE-2019-11683,47,1248,0,10,6,15,0,4,0,True,['pointer_operations'],1
CWE-787,CVE-2021-22555,91,2160,1,17,10,35,8,6,2,True,"['unsafe_functions', 'pointer_operations', 'array_operations']",3
CWE-787,CVE-2021-22555,91,2167,1,17,10,35,8,6,2,True,"['unsafe_functions', 'pointer_operations', 'array_operations']",3
